brand,config,drivetrain,exterior_color,interior_color,mileage,model,price,transmission,year
Toyata,TRD Off Road,4x4/4-wheel drive,Gray,Gray,43119,Tacoma,33999,Automatic,2017
Toyata,,4x4/4-wheel drive,Gray,Other,50180,Tacoma,27998,Automatic,2015
Toyata,TRD Sport,4x4/4-wheel drive,White,Black,17783,Tacoma,,Automatic,2018
Toyata,,4x4/4-wheel drive,Black,Other,19060,Tacoma,35988,Other / Unknown,2016
Toyata,Limited,4x4/4-wheel drive,Black,Other,27006,Tacoma,33950,Automatic,2016
Toyata,TRD Off Road,4x4/4-wheel drive,Orange,Gray,24055,Tacoma,33700,Automatic,2016
Toyata,TRD Off Road,RWD,Gray,Black,82684,Tacoma,,Automatic,2016
Toyata,5 FT,4x4/4-wheel drive,Silver,Gray,35258,Tacoma,,Automatic,2015
Toyata,TRD Off Road,RWD,Beige,Gray,38862,Tacoma,30588,Automatic,2016
Toyata,TRD Sport,RWD,Gray,Gray,29115,Tacoma,34000,Automatic,2017
Toyata,PreRunner,RWD,Silver,Black,88359,Tacoma,18920,Automatic,2010
Toyata,SR5,RWD,Red,Gray,50656,Tacoma,27888,Automatic,2016
Toyata,SR5,RWD,White,Black,28379,Tacoma,26130,Automatic,2017
Toyata,PreRunner,RWD,Gray,Other,95000,Tacoma,17995,Automatic,2014
Toyata,PreRunner,RWD,Gray,Other,23813,Tacoma,27995,Automatic,2015
Toyata,5 FT,4x4/4-wheel drive,Silver,Gray,35258,Tacoma,29000,Automatic,2015
Toyata,Base,4x4/4-wheel drive,White,Gray,63338,Tacoma,,Automatic,2014
Toyata,Double Cab,4x4/4-wheel drive,Black,Gray,119499,Tacoma,17500,Automatic,2009
Toyata,TRD Sport,4x4/4-wheel drive,Beige,Gray,20946,Tacoma,29797,Automatic,2017
Toyata,SR5,RWD,White,Black,28379,Tacoma,26130,Automatic,2017
Toyata,Double Cab,4x4/4-wheel drive,Silver,Gray,135870,Tacoma,15991,Automatic,2010
Toyata,SR5,4x4/4-wheel drive,Black,Gray,33505,Tacoma,24999,Manual,2017
Toyata,Base,4x4/4-wheel drive,Red,Other,83751,Tacoma,,Automatic,2015
